battery_id,cycle,voltage,temperature,capacity,soh,rul,dT_dt,dV_dt,capacity_fade_pct,temp_roll_avg,volt_roll_avg,fault_type,Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label,Timestamp,Electricity_Consumed,Temperature,Humidity,Wind_Speed,Avg_Past_Consumption
B0046,8,3.40335076,8.965278382,1.529757321,0.850725123,64,0.013113981,0.01375219,23.51213393,8.788105461,3.411182988,Normal,994.9,0.32,5.8,3.4,5.8,27.37,300,3,1/20/2024 9:30,0.688526178,0.419560466,0.768075281,0.45766611,0.537787705
B0046,9,3.408987598,8.857079945,1.511293178,0.840456886,63,-0.108198437,0.005636838,24.43534111,8.833249266,3.40825882,Normal,994.9,0.32,5.8,3.4,5.8,5.02,1,1,1/20/2024 10:00,0.13366435,0.540205558,0.324727504,0.41417103,0.46200574
B0046,10,3.405344637,8.951187295,1.49948522,0.833890272,62,0.094107351,-0.003642961,25.02573902,8.888093083,3.405098641,Normal,994.9,1.5,1.4,-0.6,5.9,27.37,300,2,1/20/2024 10:30,0.008532341,0.215844569,0.511172745,0.545227569,0.390168621
B0046,11,3.403246161,8.966158041,1.487585278,0.827272503,61,0.014970746,-0.002098476,25.6207361,8.938373613,3.402105545,Normal,994.9,1.5,1.4,-0.6,5.9,5.02,1,0,1/20/2024 11:00,0.448335742,0.750973039,0.532505097,0.542439362,0.35397734
B0046,12,3.396770951,8.972930849,1.479759749,0.822920588,60,0.006772808,-0.006475209,26.01201254,8.942526902,3.403540021,Normal,994.9,0.13,1.8,-3.2,5,27.37,300,2,1/20/2024 11:30,0.291324296,0.585677124,0.338784934,0.594709276,0.402923731
B0046,13,3.372196461,9.032800037,1.498882167,0.833554903,59,0.059869188,-0.02457449,25.05589165,8.956031233,3.397309162,Normal,994.9,0.13,1.8,-3.2,5,5.02,1,0,1/20/2024 12:00,0.20479453,0.691064302,0.597018564,0.311570076,0.380763581
B0046,14,3.396209683,8.866609149,1.509752399,0.839600032,58,-0.166190888,0.024013222,24.51238004,8.957937074,3.394753579,Normal,994.9,0.28,4,1.7,6,27.37,300,2,1/20/2024 12:30,0.493059408,0.314273678,0.43754231,0.510761716,0.396636476
B0046,15,3.398972671,8.917219383,1.494524779,0.831131683,57,0.050610234,0.002762988,25.27376103,8.951143492,3.393479186,Normal,994.9,0.28,4,1.7,6,5.02,1,0,1/20/2024 13:00,0.415633452,0.693416938,0.129795106,0.375373378,0.333281744
B0046,16,3.395676081,8.934512595,1.473998679,0.819716755,56,0.017293212,-0.003296591,26.30006605,8.944814402,3.39196517,Normal,994.9,0.37,9.4,7.9,11.5,27.37,300,2,1/20/2024 13:30,0.280986895,0.825865391,0.593053846,0.316234647,0.309395156
B0046,17,3.390339958,9.000447375,1.465357024,0.814910978,55,0.06593478,-0.005336123,26.7321488,8.950317707,3.390678971,Normal,994.9,0.37,9.4,7.9,11.5,5.02,1,0,1/20/2024 14:00,0.161615934,0.349129364,0.331933526,0.411227846,0.274638393
B0046,18,3.387564802,9.016720197,1.452888716,0.807977131,54,0.016272822,-0.002775155,27.3555642,8.94710174,3.393752639,Normal,994.9,0.18,10.8,7.5,14.1,27.37,300,2,1/20/2024 14:30,0.520409555,0.629917482,0.342098276,0.59085888,0.226287955
B0046,19,3.375588926,8.999593683,1.442542346,0.802223332,53,-0.017126514,-0.011975876,27.87288269,8.973698646,3.389628488,Normal,994.9,0.18,10.8,7.5,14.1,5.02,1,0,1/20/2024 15:00,0.483366863,0.526542798,0.597176487,0.41798019,0.3268626
B0046,21,3.377144224,9.073580269,1.491014563,0.829179589,51,0.073986586,0.001555298,25.44927185,9.004970824,3.385262798,Normal,994.9,0.82,10.4,8.2,12.9,27.37,300,2,1/20/2024 15:30,0.358470689,0.319127776,0.445061688,0.650453636,0.427505071
B0046,22,3.373906977,9.035703498,1.424675237,0.792287116,50,-0.037876771,-0.003237247,28.76623814,9.025209004,3.380908977,Normal,994.9,0.82,10.4,8.2,12.9,5.02,1,0,1/20/2024 16:00,0.682772833,0.592539841,0.630958605,0.528495616,0.494929314
B0046,23,3.373037777,9.042849407,1.410653868,0.784489585,49,0.007145909,-0.0008692,29.46730659,9.033689411,3.377448541,Normal,994.9,0.22,7.6,6.3,8.8,27.37,300,2,1/20/2024 16:30,0.196652539,0.638265034,0.673929344,0.415368201,0.467701662
B0046,24,3.361814921,9.103478864,1.403604251,0.780569168,48,0.060629457,-0.011222857,29.81978747,9.051041144,3.372298565,Normal,994.9,0.22,7.6,6.3,8.8,5.02,1,0,1/20/2024 17:00,0.120745805,0.445721474,0.401301319,0.601817298,0.4435292
B0046,25,3.367596012,9.086268203,1.394048584,0.775255092,47,-0.017210661,0.005781092,30.2975708,9.068376048,3.370699982,Normal,994.9,0.11,7.8,5.8,9.1,27.37,300,2,1/20/2024 17:30,0.259681988,0.682862135,0.612660443,0.516080974,0.376409719
B0046,26,3.361956731,9.113491912,1.385134358,0.770297734,46,0.027223709,-0.005639282,30.74328209,9.076358377,3.367662484,Normal,994.9,0.11,7.8,5.8,9.1,5.02,1,0,1/20/2024 18:00,0.367402331,0.302710908,0.385057287,0.350768414,0.362538421
B0046,27,3.360770876,8.97747617,1.369809987,0.761775579,45,-0.136015743,-0.001185854,31.50950066,9.064712911,3.365035263,Normal,994.9,0.12,8.1,6.8,10,27.37,300,2,1/20/2024 18:30,0.415556575,0.325794622,0.824263885,0.685646413,0.401240738
B0046,28,3.358125516,9.205520239,1.364734653,0.758953096,44,0.228044069,-0.002645361,31.76326737,9.097247078,3.362052811,Normal,994.9,0.12,8.1,6.8,10,5.02,1,0,1/20/2024 19:00,0.33479399,0.544725481,0.394242958,0.493776511,0.451046847
B0046,29,3.345414572,9.153972927,1.360883611,0.756811464,43,-0.051547312,-0.012710944,31.95581947,9.10734589,3.358772741,Normal,994.9,0.11,0.6,-0.8,1.4,27.37,300,2,1/20/2024 19:30,0.433675899,0.529800596,0.646876814,0.464901963,0.426102198
B0046,30,3.353800882,9.111354213,1.349965591,0.750739759,42,-0.042618714,0.00838631,32.50172046,9.112363092,3.356013715,Normal,994.9,0.11,0.6,-0.8,1.4,5.02,1,0,1/20/2024 20:00,0.166410096,0.430228267,0.620086059,0.360009263,0.334945249
B0046,31,3.350657274,9.163824508,1.340231798,0.745326625,41,0.052470295,-0.003143608,32.98841008,9.122429611,3.353753824,Aging,994.9,0.12,1.9,-1.2,5.2,27.37,300,2,1/20/2024 20:30,0.615627434,0.63504301,0.542533996,0.604155482,0.408903677
B0046,32,3.34904783,9.165326915,1.328935791,0.739044716,40,0.001502407,-0.001609443,33.55321045,9.15999976,3.351409215,Aging,994.9,0.12,1.9,-1.2,5.2,5.02,1,0,1/20/2024 21:00,0.361308137,0.597640904,0.397536936,0.524704213,0.316450245
B0046,33,3.342155427,9.191308687,1.325910889,0.737362514,39,0.025981772,-0.006892403,33.70445556,9.15715745,3.348215197,Aging,994.9,0.3,16.5,15.1,17.7,27.37,300,2,1/20/2024 21:30,0.561215972,0.641557795,0.473831515,0.538136316,0.421298899
B0046,34,3.320503012,9.274157631,1.372042109,0.763016902,38,0.082848944,-0.021652415,31.39789456,9.181194391,3.343232885,Normal,994.9,0.3,16.5,15.1,17.7,5.02,1,0,1/20/2024 22:00,0.432120891,0.509868689,0.179585989,0.40175877,0.510850553
B0046,35,3.349264183,9.271981913,1.395436157,0.776026746,37,-0.002175718,0.02876117,30.22819216,9.213319931,3.342325545,Normal,995,0.39,-0.3,-3.5,1.2,20.93,170,3,1/20/2024 22:30,0.451125537,0.6072613,0.529062334,0.562713532,0.565909828
B0046,36,3.357453693,9.033984665,1.364993778,0.7590972,36,-0.237997248,0.00818951,31.75031112,9.187351962,3.343684829,Normal,995,0.39,-0.3,-3.5,1.2,12.46,263,1,1/20/2024 23:00,0.469961213,0.466586693,0.547461259,0.572036716,0.595405822
B0046,37,3.353525476,9.172120652,1.351492795,0.751589065,35,0.138135987,-0.003928217,32.42536025,9.18871071,3.344580358,Normal,995,0.39,-0.3,-3.5,1.2,28.98,300,3,1/20/2024 23:30,0.449618093,0.802020356,0.515700477,0.382414078,0.605201935
B0046,38,3.347073227,9.0933654,1.339271882,0.744792799,34,-0.078755251,-0.006452249,33.03640591,9.169122052,3.345563918,Aging,995,0.43,9.6,8.2,11,20.93,170,3,1/21/2024 0:00,0.48212046,0.417348598,0.059118752,0.292651553,0.647573112
B0046,39,3.348504627,9.119927887,1.323052692,0.73577302,33,0.026562487,0.0014314,33.8473654,9.138276103,3.351164241,Aging,995,0.43,9.6,8.2,11,12.46,263,1,1/21/2024 0:30,0.596525422,0.808928904,0.310080959,0.532393967,0.694408729
B0046,40,3.332816913,9.185345552,1.321172279,0.734727289,32,0.065417665,-0.015687714,33.94138605,9.120948831,3.347874787,Aging,995,0.43,9.6,8.2,11,28.98,300,3,1/21/2024 1:00,0.407753528,0.531075872,0.386140369,0.273893522,0.763819239
B0046,41,3.343773088,9.156968539,1.303635666,0.724974868,31,-0.028377014,0.010956175,34.81821672,9.145545606,3.345138666,Aging,995,0.27,7.6,5.9,10,20.93,170,2,1/21/2024 1:30,0.493167293,0.34179757,0.538943883,0.480884235,0.728599632
B0046,42,3.336769881,9.087750883,1.293463553,0.719317976,30,-0.069217655,-0.007003207,35.32682235,9.128671652,3.341787547,Aging,995,0.27,7.6,5.9,10,12.46,263,0,1/21/2024 2:00,0.360044051,0.709992785,0.538602927,0.408991273,0.72823608
B0046,43,3.333058451,9.184456763,1.288160024,0.71636859,29,0.09670588,-0.003711431,35.59199878,9.146889925,3.338984592,Aging,995,0.27,7.6,5.9,10,28.98,300,2,1/21/2024 2:30,0.615019536,0.543290056,0.471064769,0.608849517,0.743710016
B0046,44,3.325379556,9.240696874,1.27423669,0.708625577,28,0.05624011,-0.007678895,36.28816551,9.171043722,3.334359578,Aging,995,0.74,11.6,9.3,10.9,20.93,170,2,1/21/2024 3:00,0.26226795,0.640616372,0.589437987,0.415517753,0.694860212
B0046,45,3.319242523,9.194602521,1.271852486,0.707299679,27,-0.046094353,-0.006137033,36.4073757,9.172895116,3.3316447,Aging,995,0.74,11.6,9.3,10.9,12.46,263,0,1/21/2024 3:30,0.675156739,0.690637717,0.345262741,0.595485858,0.759291715
B0046,46,3.327359417,9.046655942,1.262380851,0.702032336,26,-0.147946579,0.008116894,36.88095743,9.150832597,3.328361966,Aging,995,0.74,11.6,9.3,10.9,28.98,300,2,1/21/2024 4:00,0.368307008,0.571748142,0.585762394,0.400957602,0.730055907
B0046,47,3.325963235,9.26195925,1.256415949,0.698715148,25,0.215303308,-0.001396182,37.17920257,9.18567427,3.326200636,Aging,995,0.12,6.8,5.1,9,20.93,170,2,1/21/2024 4:30,0.136537483,0.446913953,0.565850114,0.582615306,0.640013743
B0046,48,3.322240958,9.252994157,1.250959296,0.695680606,24,-0.008965092,-0.003722276,37.4520352,9.199381749,3.324037138,Aging,995,0.12,6.8,5.1,9,12.46,263,0,1/21/2024 5:00,0.396350736,0.657336499,0.551567284,0.709824913,0.615346321
B0046,49,3.323157024,9.277312206,1.241264974,0.690289423,23,0.024318049,0.000916066,37.93675128,9.206704815,3.323592631,Aging,995,0.12,6.8,5.1,9,28.98,300,2,1/21/2024 5:30,0.26149139,0.526495232,0.469328174,0.334514032,0.51899034
B0046,50,3.311478994,9.331127163,1.239388417,0.689245836,22,0.053814958,-0.011678031,38.03057916,9.234009743,3.322039926,Aging,995,0.24,9.6,7.2,11.2,20.93,170,2,1/21/2024 6:00,0.515107258,0.618437312,0.765130561,0.497682343,0.549865335
B0046,51,3.317044102,9.266824206,1.232541538,0.685438165,21,-0.064302957,0.005565108,38.3729231,9.278043396,3.319976863,Aging,995,0.24,9.6,7.2,11.2,12.46,263,0,1/21/2024 6:30,0.266229337,0.237358955,0.568562086,0.792416745,0.484597848
B0046,52,3.314496923,9.20992134,1.223335446,0.680318494,20,-0.056902866,-0.002547179,38.83322772,9.267635814,3.3176836,Aging,995,0.24,9.6,7.2,11.2,28.98,300,2,1/21/2024 7:00,0.300636094,0.586379668,0.353772786,0.470635616,0.467512085
B0046,53,3.315933996,9.172136248,1.213346452,0.674763438,19,-0.037785092,0.001437073,39.3326774,9.251464232,3.316422208,Aging,995.1,1.73,10,2.9,16.2,17.48,174,2,1/21/2024 7:30,0.060076545,0.440694365,0.532572581,0.470059696,0.30791016
B0046,55,3.29383196,9.273601385,1.327691211,0.738352583,17,0.101465137,-0.022102036,33.61543944,9.250722068,3.310557195,Aging,995.1,1.73,10,2.9,16.2,26.92,310,2,1/21/2024 8:00,0.299615613,0.748271252,0.60666747,0.557242733,0.31865137
B0046,56,3.320592783,9.311634786,1.306056118,0.726320924,16,0.038033401,0.026760824,34.69719412,9.246823593,3.312379953,Aging,995.1,1.73,10,2.9,16.2,11.53,351,0,1/21/2024 8:30,0,0.610013391,0.409651667,0.467575441,0.124475902
B0046,57,3.332144897,9.306501253,1.282882168,0.71343348,15,-0.005133533,0.011552114,35.85589162,9.254759002,3.315400112,Aging,995.1,0.15,8.4,4.4,11,17.48,174,2,1/21/2024 9:00,0.111016196,0.558583223,0.656162567,0.257832134,0.050478916
B0046,58,3.327310635,9.372818919,1.268168504,0.705250951,14,0.066317666,-0.004834262,36.59157482,9.287338518,3.317962854,Aging,995.1,0.15,8.4,4.4,11,26.92,310,2,1/21/2024 9:30,0.501735776,0.5916576,0.552225522,0.598486821,0.155510156
B0046,59,3.326398154,9.565977385,1.263094895,0.702429428,13,0.193158466,-0.000912481,36.84525525,9.366106746,3.320055686,Aging,995.1,0.15,8.4,4.4,11,11.53,351,0,1/21/2024 10:00,0.505966693,0.392401112,0.151826342,0.222354496,0.187035769
B0046,60,3.324081153,9.61325381,1.252297961,0.696425062,12,0.047276425,-0.002317001,37.38510193,9.434037231,3.326105525,Aging,995.1,0.17,6,4.3,8.1,17.48,174,2,1/21/2024 10:30,0.445909594,0.744238087,0.540121494,0.412644755,0.24007455
B0046,61,3.287552208,9.670689719,1.261648856,0.70162526,11,0.057435909,-0.036528945,36.91755722,9.505848217,3.31949741,Aging,995.1,0.17,6,4.3,8.1,26.92,310,2,1/21/2024 11:00,0.213837309,0.793639675,0.436410389,0.607501126,0.153429139
B0046,62,3.312368012,9.660074492,1.274613151,0.708834934,10,-0.010615227,0.024815804,36.26934245,9.576562865,3.315542032,Aging,995.1,0.17,6,4.3,8.1,11.53,351,0,1/21/2024 11:30,0.367048107,0.579123608,0.575026072,0.419872818,0.182424676
B0046,63,3.320267294,9.610732085,1.255546777,0.698231786,9,-0.049342408,0.007899282,37.22266114,9.624145498,3.314133364,Aging,995.1,1.14,7,1.6,9.6,17.48,174,2,1/21/2024 12:00,0.374399577,0.739829133,0.63484467,0.37942465,0.203639096
B0046,64,3.322000558,9.509606752,1.236253748,0.687502591,8,-0.101125333,0.001733264,38.1873126,9.612871372,3.313253845,Aging,995.1,1.14,7,1.6,9.6,26.92,310,2,1/21/2024 12:30,0.181939218,0.450013032,0.524762527,0.56813175,0.238686871
B0046,65,3.316995919,9.553768,1.230558132,0.684335158,7,0.044161248,-0.005004639,38.47209338,9.600974209,3.311836798,Aging,995.1,1.14,7,1.6,9.6,11.53,351,0,1/21/2024 13:00,0.625566384,0.41941963,0.740809619,0.360539274,0.332430501
B0046,67,3.304824959,9.689325427,1.362163531,0.75752325,5,0.135557427,-0.01217096,31.89182345,9.604701351,3.315291348,Normal,995.1,0.25,6.1,1.8,10.6,17.48,174,2,1/21/2024 13:30,0.521227048,0.531886023,0.469818078,0.316017321,0.482335701
B0046,68,3.320937488,9.556603392,1.301039934,0.723531336,4,-0.132722035,0.016112529,34.94800331,9.584007131,3.317005244,Aging,995.1,0.25,6.1,1.8,10.6,26.92,310,2,1/21/2024 14:00,0.338172638,0.584763785,0.587905511,0.495580271,0.547666025
B0046,69,3.330905794,9.498922579,1.281324293,0.712567119,3,-0.057680814,0.009968306,35.93378536,9.56164523,3.319132944,Aging,995.1,0.25,6.1,1.8,10.6,11.53,351,0,1/21/2024 14:30,0.379480973,0.473520052,0.614376968,0.440701799,0.512505473
B0046,70,3.322311676,9.540517815,1.273236992,0.708069628,2,0.041595236,-0.008594118,36.33815039,9.567827443,3.319195167,Aging,995.1,0.16,4.4,2.4,5.8,17.48,174,2,1/21/2024 15:00,0.409730468,0.598563392,0.481775024,0.313444291,0.484827879
B0046,71,3.326524582,9.519831151,1.251671746,0.696076812,1,-0.020686664,0.004212906,37.41641271,9.561040073,3.3211009,Aging,995.1,0.16,4.4,2.4,5.8,26.92,310,2,1/21/2024 15:30,0.034710855,0.567511913,0.610531232,0.539061803,0.366566884
B0046,72,3.325662411,9.508632239,1.241691969,0.690526882,0,-0.011198911,-0.000862171,37.91540156,9.524901435,3.32526839,Aging,995.1,0.16,4.4,2.4,5.8,11.53,351,0,1/21/2024 16:00,0.33380377,0.392419105,0.408686953,0.51837129,0.401069307
B0047,1,3.473688879,8.276634639,1.705983494,1,71,0,0,14.70082529,8.276634639,3.473688879,Normal,995.1,0.67,11.6,9.1,13.8,17.48,174,2,1/21/2024 16:30,0.261335959,0.596016886,0.433979749,0.419487405,0.370666433
B0047,2,3.476558819,8.210715424,1.548591104,0.907740965,70,-0.065919214,0.00286994,22.57044479,8.243675032,3.475123849,Normal,995.1,0.67,11.6,9.1,13.8,26.92,310,2,1/21/2024 17:00,0.208063332,0.642281033,0.303195469,0.427696072,0.322828032
B0047,3,3.470766964,7.954455064,1.532369182,0.898232126,69,-0.25626036,-0.005791855,23.38154091,8.147268376,3.473671554,Normal,995.1,0.67,11.6,9.1,13.8,11.53,351,0,1/21/2024 17:30,0.328149951,0.549405361,0.531559079,0.519079726,0.364878324
B0047,4,3.468236092,7.980159804,1.511710856,0.886122791,68,0.02570474,-0.002530872,24.4144572,8.105491233,3.472312689,Normal,995.1,0.88,3.6,-1.9,9.1,17.48,174,2,1/21/2024 18:00,0.674614421,0.681081488,0.543880732,0.605453929,0.378984567
B0047,5,3.461059501,8.017115744,1.495304482,0.876505832,67,0.03695594,-0.007176591,25.23477592,8.087816135,3.470062051,Normal,995.1,0.88,3.6,-1.9,9.1,26.92,310,2,1/21/2024 18:30,0.481807144,0.363015854,0.669387793,0.428720466,0.36764738
B0047,6,3.459745294,8.028123984,1.477110555,0.865841059,66,0.01100824,-0.001314207,26.14447223,8.038114004,3.467273334,Normal,995.1,0.88,3.6,-1.9,9.1,11.53,351,0,1/21/2024 19:00,0.279803502,0.58919371,0.612348517,0.541189574,0.350860383
B0047,7,3.439095014,8.160641169,1.474120123,0.864088151,65,0.132517185,-0.02065028,26.29399387,8.028099153,3.459780573,Normal,995.2,0.31,0.6,-1.3,3.3,14.49,140,1,1/21/2024 19:30,0.470430464,0.369339865,0.454227096,0.53045372,0.377017509
B0047,8,3.448102277,8.230899786,1.463199177,0.857686597,64,0.070258618,0.009007263,26.84004115,8.083388097,3.455247636,Normal,995.2,0.31,0.6,-1.3,3.3,14.49,160,1,1/21/2024 20:00,0.608225906,0.376881928,0.322933761,0.568136955,0.434104911
B0047,9,3.449665464,8.146945225,1.443852287,0.846345989,63,-0.083954561,0.001563188,27.80738565,8.116745182,3.45153351,Normal,995.2,0.21,10.1,7.1,13.8,14.49,140,0,1/21/2024 20:30,0.529105614,0.44172168,0.559693634,0.467362896,0.576293129
B0047,10,3.444912372,8.251894856,1.428379296,0.837276152,62,0.104949631,-0.004753092,28.5810352,8.163701004,3.448304084,Normal,995.2,0.21,10.1,7.1,13.8,14.49,160,0,1/21/2024 21:00,0.384938395,0.399967509,0.659319442,0.35319586,0.590999477
B0047,11,3.441830864,8.234975189,1.413185458,0.828369948,61,-0.016919668,-0.003081508,29.34072711,8.205071245,3.444721198,Normal,995.2,0.61,8,5.8,9.4,14.49,140,0,1/21/2024 21:30,0.267177204,0.452851723,0.607064502,0.407161254,0.592679422
B0047,12,3.434468178,8.269239828,1.401301064,0.821403647,60,0.034264639,-0.007362686,29.93494682,8.226790977,3.443795831,Normal,995.2,0.61,8,5.8,9.4,14.49,160,0,1/21/2024 22:00,0.491370552,0.497654448,0.655457926,0.503778916,0.674158743
B0047,13,3.430685778,8.225650869,1.438478575,0.843196068,59,-0.043588959,-0.0037824,28.07607127,8.225741193,3.440312531,Normal,995.2,1.44,11.8,7.5,18.7,14.49,140,0,1/21/2024 22:30,0.440580898,0.638741623,0.464941497,0.680807057,0.706493948
B0047,14,3.442078085,8.161265086,1.43444202,0.840829952,58,-0.064385783,0.011392307,28.27789898,8.228605166,3.438795056,Normal,995.2,1.44,11.8,7.5,18.7,14.49,160,0,1/21/2024 23:00,0.52419887,0.483293666,0.427506002,0.404579456,0.663234348
B0047,15,3.442467881,8.253012393,1.415466745,0.829707175,57,0.091747306,0.000389796,29.22666276,8.228828673,3.438306157,Normal,995.3,0.24,1.9,-1.9,3.6,13.89,132,1,1/21/2024 23:30,0.480861967,0.313599748,0.387784817,0.559196854,0.662962515
B0047,16,3.431954969,8.298550285,1.39919508,0.820169178,56,0.045537893,-0.010512912,30.040246,8.241543692,3.436330978,Normal,995.3,0.24,1.9,-1.9,3.6,17.71,170,3,1/22/2024 0:00,0.549925453,0.679393192,0.487866517,0.423290263,0.740649744
B0047,17,3.432751731,8.318107121,1.378510359,0.808044371,55,0.019556836,0.000796761,31.07448205,8.251317151,3.435987689,Normal,995.3,0.24,1.9,-1.9,3.6,3.22,160,1,1/22/2024 0:30,0.285794131,0.414054696,0.484531318,0.475899865,0.687548228
B0047,18,3.42754213,8.297420114,1.361774924,0.798234525,54,-0.020687007,-0.0052096,31.9112538,8.265671,3.435358959,Normal,995.3,0.24,1.9,-1.9,3.6,28.43,191,3,1/22/2024 1:00,0.594565678,0.518513444,0.526454878,0.644448219,0.683619539
B0047,19,3.417105967,8.320143302,1.347884406,0.79009229,53,0.022723188,-0.010436164,32.6057797,8.297446643,3.430364536,Normal,995.3,0.19,1.1,-0.3,3.3,13.89,132,1,1/22/2024 1:30,0.407933267,0.58631992,0.477079376,0.55433871,0.648770302
B0047,21,3.414386239,8.387497724,1.372233327,0.804364949,51,0.067354422,-0.002719727,31.38833366,8.324343709,3.424748207,Normal,995.3,0.19,1.1,-0.3,3.3,17.71,170,3,1/22/2024 2:00,0.720876812,0.553181953,0.476442992,0.313729079,0.745386385
B0047,22,3.418816925,8.291812385,1.321685749,0.774735367,50,-0.095685339,0.004430685,33.91571255,8.322996129,3.422120598,Normal,995.3,0.19,1.1,-0.3,3.3,3.22,160,1,1/22/2024 2:30,0.260135364,0.673234892,0.381936811,0.393967516,0.743361147
B0047,23,3.414827572,8.306710082,1.310862942,0.768391339,49,0.014897697,-0.003989352,34.45685291,8.320716721,3.418535767,Normal,995.3,0.19,1.1,-0.3,3.3,28.43,191,3,1/22/2024 3:00,0.664327301,0.590677007,0.634463183,0.613355104,0.793103608
B0047,24,3.40959173,8.401755925,1.296966867,0.760245847,48,0.095045843,-0.005235842,35.15165663,8.341583884,3.414945687,Normal,995.3,0.38,8.5,6.3,10.9,13.89,132,0,1/22/2024 3:30,0.407985131,0.410804399,0.507326394,0.479668018,0.783729047
B0047,25,3.405619312,8.39672164,1.295284278,0.75925956,47,-0.005034285,-0.003972418,35.23578611,8.356899551,3.412648356,Normal,995.3,0.38,8.5,6.3,10.9,17.71,170,2,1/22/2024 4:00,0.266430333,0.818761177,0.470444569,0.324821347,0.709594666
B0047,26,3.407153926,8.406627156,1.27856178,0.749457298,46,0.009905516,0.001534613,36.071911,8.360725438,3.411201893,Aging,995.3,0.38,8.5,6.3,10.9,3.22,160,0,1/22/2024 4:30,0.294352361,0.552473775,0.386237618,0.36439777,0.655954396
B0047,27,3.40265262,8.287625057,1.267110292,0.742744755,45,-0.119002099,-0.004501305,36.6444854,8.359887972,3.407969032,Aging,995.3,0.38,8.5,6.3,10.9,28.43,191,2,1/22/2024 5:00,0.321608782,0.506620493,0.300340821,0.547044684,0.59029039
B0047,28,3.398740762,8.491902365,1.261449098,0.739426321,44,0.204277308,-0.003911859,36.92754508,8.396926429,3.40475167,Aging,995.3,0.13,8.4,5.9,10.5,13.89,132,0,1/22/2024 5:30,0.445694324,0.655754532,0.688301928,0.58194579,0.636277778
B0047,29,3.394464287,8.429700031,1.251378757,0.733523367,43,-0.062202334,-0.004276475,37.43106216,8.40251525,3.401726181,Aging,995.3,0.13,8.4,5.9,10.5,17.71,170,2,1/22/2024 6:00,0.462139248,0.55987065,0.577591862,0.464789085,0.59819186
B0047,30,3.389598025,8.439775106,1.250855778,0.733216811,42,0.010075074,-0.004866262,37.4572111,8.411125943,3.398521924,Aging,995.3,0.13,8.4,5.9,10.5,3.22,160,0,1/22/2024 6:30,0.279383333,0.579971051,0.257427282,0.759608882,0.561220825
B0047,31,3.388633746,8.469819744,1.240932486,0.727400054,41,0.030044638,-0.00096428,37.95337571,8.423764461,3.394817888,Aging,995.3,0.13,8.4,5.9,10.5,28.43,191,2,1/22/2024 7:00,0.370940901,0.860849844,0.608233925,0.561520051,0.460579055
B0047,32,3.393266789,8.459204967,1.225597599,0.718411171,40,-0.010614777,0.004633043,38.72012003,8.458080443,3.392940722,Aging,995.3,0.33,6.8,2.6,9.1,13.89,132,0,1/22/2024 7:30,0.73204506,0.489472004,0.631650651,0.43343672,0.596300556
B0047,33,3.383460852,8.489223308,1.223930077,0.717433715,39,0.030018341,-0.009805937,38.80349617,8.457544631,3.38988474,Aging,995.3,0.33,6.8,2.6,9.1,17.71,170,2,1/22/2024 8:00,0.662923862,0.483749703,0.514359701,0.364787238,0.595896926
B0047,34,3.384468461,8.477056414,1.297814437,0.760742669,38,-0.012166894,0.00100761,35.10927813,8.467015907,3.387885575,Normal,995.3,0.33,6.8,2.6,9.1,3.22,160,0,1/22/2024 8:30,0.447720612,0.542038907,0.730942408,0.34569072,0.607324873
B0047,35,3.402095154,8.553128335,1.302559467,0.763524074,37,0.076071921,0.017626693,34.87202665,8.489686553,3.390385,Normal,995.3,0.33,6.8,2.6,9.1,28.43,191,2,1/22/2024 9:00,0.381333913,0.670193391,0.52793067,0.502887286,0.640371209
B0047,36,3.404875705,8.335951711,1.280501036,0.750594036,36,-0.217176624,0.002780551,35.9749482,8.462912947,3.393633392,Normal,995.3,0.3,9,7.2,7,13.89,132,0,1/22/2024 9:30,0.395005221,0.324214006,0.287862234,0.404008711,0.66931903
B0047,37,3.397737843,8.481468326,1.267319953,0.742867652,35,0.145516615,-0.007137862,36.63400233,8.467365619,3.394527603,Aging,995.3,0.3,9,7.2,7,17.71,170,2,1/22/2024 10:00,0.477252995,0.262612368,0.549747054,0.663445012,0.714082396
B0047,38,3.392093589,8.41711274,1.250821553,0.73319675,34,-0.064355586,-0.005644254,37.45892234,8.452943505,3.396254151,Aging,995.3,0.3,9,7.2,7,3.22,160,0,1/22/2024 10:30,0.204534572,0.447601815,0.532071709,0.638559528,0.644724712
B0047,39,3.395549365,8.465668851,1.233960035,0.723312997,33,0.048556111,0.003455777,38.30199827,8.450665993,3.398470331,Aging,995.3,0.3,9,7.2,7,28.43,191,2,1/22/2024 11:00,0.33210391,0.307118161,0.407419575,0.538595603,0.607326474
B0047,40,3.384714157,8.500946579,1.228380099,0.720042195,32,0.035277728,-0.010835208,38.58099503,8.440229641,3.394994132,Aging,995.3,2.09,17.3,13.8,17.5,13.89,132,0,1/22/2024 11:30,0.096902654,0.469380637,0.580372398,0.321203544,0.554844925
B0047,41,3.379580822,8.539535529,1.227455094,0.719499982,31,0.03858895,-0.005133335,38.62724532,8.480946405,3.389935155,Aging,995.3,2.09,17.3,13.8,17.5,17.71,170,2,1/22/2024 12:00,0.441537187,0.59383029,0.250998082,0.382001307,0.575148458
